"Step","2023_10_16__094646 - hinter_latency","2023_10_16__094646 - hinter_latency__MIN","2023_10_16__094646 - hinter_latency__MAX","2023_10_16__094646 - test_query","2023_10_16__094646 - test_query__MIN","2023_10_16__094646 - test_query__MAX","2023_10_16__094646 - epoch","2023_10_16__094646 - epoch__MIN","2023_10_16__094646 - epoch__MAX","2023_10_16__094646 - pg_lateny","2023_10_16__094646 - pg_lateny__MIN","2023_10_16__094646 - pg_lateny__MAX"
"9418","1.802059","1.802059","1.802059","1","1","1","9000","9000","9000","1.960531","1.960531","1.960531"
"9419","0.266018","0.266018","0.266018","1","1","1","9000","9000","9000","0.257207","0.257207","0.257207"
"9420","0.045408000000000004","0.045408000000000004","0.045408000000000004","1","1","1","9000","9000","9000","0.048521999999999996","0.048521999999999996","0.048521999999999996"
"9421","0.5318039999999999","0.5318039999999999","0.5318039999999999","1","1","1","9000","9000","9000","0.521558","0.521558","0.521558"
"9422","0.7581559999999999","0.7581559999999999","0.7581559999999999","1","1","1","9000","9000","9000","0.772907","0.772907","0.772907"
"9423","1.692934","1.692934","1.692934","1","1","1","9000","9000","9000","1.715048","1.715048","1.715048"
"9424","1.407068","1.407068","1.407068","1","1","1","9000","9000","9000","1.412629","1.412629","1.412629"
"9425","0.754323","0.754323","0.754323","1","1","1","9000","9000","9000","0.751265","0.751265","0.751265"
"9426","0.424665","0.424665","0.424665","1","1","1","9000","9000","9000","0.422226","0.422226","0.422226"
"9427","0.136685","0.136685","0.136685","1","1","1","9000","9000","9000","0.134265","0.134265","0.134265"
"9428","0.649421","0.649421","0.649421","1","1","1","9000","9000","9000","0.631236","0.631236","0.631236"
"9429","0.255834","0.255834","0.255834","1","1","1","9000","9000","9000","0.252948","0.252948","0.252948"
"9430","0.038877","0.038877","0.038877","1","1","1","9000","9000","9000","0.039715","0.039715","0.039715"
"9431","0.12254300000000001","0.12254300000000001","0.12254300000000001","1","1","1","9000","9000","9000","0.12237","0.12237","0.12237"
"9432","3.8127429999999998","3.8127429999999998","3.8127429999999998","1","1","1","9000","9000","9000","4.572092","4.572092","4.572092"
"9433","0.33063400000000004","0.33063400000000004","0.33063400000000004","1","1","1","9000","9000","9000","0.322082","0.322082","0.322082"
"9434","2.478199","2.478199","2.478199","1","1","1","9000","9000","9000","2.1666909999999997","2.1666909999999997","2.1666909999999997"
"9435","0.062449","0.062449","0.062449","1","1","1","9000","9000","9000","0.060523","0.060523","0.060523"
"9436","0.035537","0.035537","0.035537","1","1","1","9000","9000","9000","0.035675","0.035675","0.035675"
"9437","0.14002199999999998","0.14002199999999998","0.14002199999999998","1","1","1","9000","9000","9000","0.13886","0.13886","0.13886"
"9438","0.160489","0.160489","0.160489","0","0","0","0","0","0","0.153812","0.153812","0.153812"
"9439","0.67614","0.67614","0.67614","0","0","0","0","0","0","0.676892","0.676892","0.676892"
"9440","0.522784","0.522784","0.522784","0","0","0","0","0","0","0.5457219999999999","0.5457219999999999","0.5457219999999999"
"9441","0.027163","0.027163","0.027163","0","0","0","0","0","0","0.026809","0.026809","0.026809"
"9442","0.035817999999999996","0.035817999999999996","0.035817999999999996","0","0","0","0","0","0","0.03968","0.03968","0.03968"
"9443","0.12953800000000001","0.12953800000000001","0.12953800000000001","0","0","0","0","0","0","0.12834399999999999","0.12834399999999999","0.12834399999999999"
"9444","0.115092","0.115092","0.115092","0","0","0","0","0","0","0.119935","0.119935","0.119935"
"9445","0.331392","0.331392","0.331392","0","0","0","0","0","0","0.356611","0.356611","0.356611"
"9446","0.438653","0.438653","0.438653","0","0","0","0","0","0","0.45204500000000003","0.45204500000000003","0.45204500000000003"
"9447","0.06626399999999999","0.06626399999999999","0.06626399999999999","0","0","0","0","0","0","0.067366","0.067366","0.067366"
"9448","0.219111","0.219111","0.219111","0","0","0","0","0","0","0.219891","0.219891","0.219891"
"9449","0.216499","0.216499","0.216499","0","0","0","0","0","0","0.214735","0.214735","0.214735"
"9450","0.290115","0.290115","0.290115","0","0","0","0","0","0","0.290202","0.290202","0.290202"
"9451","0.105011","0.105011","0.105011","0","0","0","0","0","0","0.111241","0.111241","0.111241"
"9452","0.450436","0.450436","0.450436","0","0","0","0","0","0","0.433439","0.433439","0.433439"
"9453","5.151497","5.151497","5.151497","0","0","0","0","0","0","5.39929","5.39929","5.39929"
"9454","0.150635","0.150635","0.150635","0","0","0","0","0","0","0.15301499999999998","0.15301499999999998","0.15301499999999998"
"9455","0.219092","0.219092","0.219092","0","0","0","0","0","0","0.21812700000000002","0.21812700000000002","0.21812700000000002"
"9456","0.27105","0.27105","0.27105","0","0","0","0","0","0","0.277289","0.277289","0.277289"
"9457","0.054651000000000005","0.054651000000000005","0.054651000000000005","0","0","0","0","0","0","0.055018","0.055018","0.055018"
"9458","0.386495","0.386495","0.386495","0","0","0","0","0","0","0.389397","0.389397","0.389397"
"9459","0.045539","0.045539","0.045539","0","0","0","0","0","0","0.043566","0.043566","0.043566"
"9460","1.013375","1.013375","1.013375","0","0","0","0","0","0","0.96076","0.96076","0.96076"
"9461","0.216634","0.216634","0.216634","0","0","0","0","0","0","0.21745799999999998","0.21745799999999998","0.21745799999999998"
"9462","0.017038","0.017038","0.017038","0","0","0","0","0","0","0.016394","0.016394","0.016394"
"9463","0.015792999999999998","0.015792999999999998","0.015792999999999998","0","0","0","0","0","0","0.015722","0.015722","0.015722"
"9464","0.149989","0.149989","0.149989","0","0","0","0","0","0","0.14572200000000002","0.14572200000000002","0.14572200000000002"
"9465","2.1079499999999998","2.1079499999999998","2.1079499999999998","0","0","0","0","0","0","2.1305189999999996","2.1305189999999996","2.1305189999999996"
"9466","6.38165","6.38165","6.38165","0","0","0","0","0","0","6.220171000000001","6.220171000000001","6.220171000000001"
"9467","0.025745","0.025745","0.025745","0","0","0","0","0","0","0.025478","0.025478","0.025478"
"9468","0.15232400000000001","0.15232400000000001","0.15232400000000001","0","0","0","0","0","0","0.148057","0.148057","0.148057"
"9469","0.048278","0.048278","0.048278","0","0","0","0","0","0","0.048436","0.048436","0.048436"
"9470","1.918502","1.918502","1.918502","0","0","0","0","0","0","1.895299","1.895299","1.895299"
"9471","0.826526","0.826526","0.826526","0","0","0","0","0","0","0.797332","0.797332","0.797332"
"9472","0.221833","0.221833","0.221833","0","0","0","0","0","0","0.230548","0.230548","0.230548"
"9473","0.200852","0.200852","0.200852","0","0","0","0","0","0","0.191001","0.191001","0.191001"
"9474","0.5771580000000001","0.5771580000000001","0.5771580000000001","0","0","0","0","0","0","0.576502","0.576502","0.576502"
"9475","0.6372089999999999","0.6372089999999999","0.6372089999999999","0","0","0","0","0","0","0.6397820000000001","0.6397820000000001","0.6397820000000001"
"9476","0.613775","0.613775","0.613775","0","0","0","0","0","0","0.7112050000000001","0.7112050000000001","0.7112050000000001"
"9477","0.7758120000000001","0.7758120000000001","0.7758120000000001","0","0","0","0","0","0","0.765343","0.765343","0.765343"
"9478","5.528786","5.528786","5.528786","0","0","0","0","0","0","5.082122","5.082122","5.082122"
"9479","0.31182299999999996","0.31182299999999996","0.31182299999999996","0","0","0","0","0","0","0.313501","0.313501","0.313501"
"9480","0.916725","0.916725","0.916725","0","0","0","0","0","0","0.9199039999999999","0.9199039999999999","0.9199039999999999"
"9481","0.111369","0.111369","0.111369","0","0","0","0","0","0","0.114647","0.114647","0.114647"
"9482","0.7785890000000001","0.7785890000000001","0.7785890000000001","0","0","0","0","0","0","0.789995","0.789995","0.789995"
"9483","0.127764","0.127764","0.127764","0","0","0","0","0","0","0.126478","0.126478","0.126478"
"9484","0.869673","0.869673","0.869673","0","0","0","0","0","0","0.901331","0.901331","0.901331"
"9485","1.974894","1.974894","1.974894","0","0","0","0","0","0","1.9833479999999999","1.9833479999999999","1.9833479999999999"
"9486","0.214064","0.214064","0.214064","0","0","0","0","0","0","0.221189","0.221189","0.221189"
"9487","2.315181","2.315181","2.315181","0","0","0","0","0","0","2.173212","2.173212","2.173212"
"9488","0.642946","0.642946","0.642946","0","0","0","0","0","0","0.671493","0.671493","0.671493"
"9489","0.164712","0.164712","0.164712","0","0","0","0","0","0","0.16281299999999999","0.16281299999999999","0.16281299999999999"
"9490","0.020543","0.020543","0.020543","0","0","0","0","0","0","0.020489999999999998","0.020489999999999998","0.020489999999999998"
"9491","0.237831","0.237831","0.237831","0","0","0","0","0","0","0.248613","0.248613","0.248613"
"9492","0.234451","0.234451","0.234451","0","0","0","0","0","0","0.230636","0.230636","0.230636"
"9493","0.024225999999999998","0.024225999999999998","0.024225999999999998","0","0","0","0","0","0","0.024105","0.024105","0.024105"
"9494","0.638842","0.638842","0.638842","0","0","0","0","0","0","0.642432","0.642432","0.642432"
"9495","1.6406379999999998","1.6406379999999998","1.6406379999999998","0","0","0","0","0","0","1.627014","1.627014","1.627014"
"9496","0.204348","0.204348","0.204348","0","0","0","0","0","0","0.207964","0.207964","0.207964"
"9497","0.6763709999999999","0.6763709999999999","0.6763709999999999","0","0","0","0","0","0","0.668827","0.668827","0.668827"
"9498","5.279356","5.279356","5.279356","0","0","0","0","0","0","5.359174","5.359174","5.359174"
"9499","0.213558","0.213558","0.213558","0","0","0","0","0","0","0.221402","0.221402","0.221402"
"9500","0.05367","0.05367","0.05367","0","0","0","0","0","0","0.053941","0.053941","0.053941"
"9501","5.328412999999999","5.328412999999999","5.328412999999999","0","0","0","0","0","0","5.006194000000001","5.006194000000001","5.006194000000001"
"9502","4.497084","4.497084","4.497084","0","0","0","0","0","0","4.366384","4.366384","4.366384"
"9503","0.193886","0.193886","0.193886","0","0","0","0","0","0","0.19056800000000002","0.19056800000000002","0.19056800000000002"
"9504","6.2484589999999995","6.2484589999999995","6.2484589999999995","0","0","0","0","0","0","5.935874","5.935874","5.935874"
"9505","0.088158","0.088158","0.088158","0","0","0","0","0","0","0.08659","0.08659","0.08659"
"9506","0.036266","0.036266","0.036266","0","0","0","0","0","0","0.038418999999999995","0.038418999999999995","0.038418999999999995"
"9507","1.933384","1.933384","1.933384","0","0","0","0","0","0","1.8585930000000002","1.8585930000000002","1.8585930000000002"
"9508","2.8869029999999998","2.8869029999999998","2.8869029999999998","0","0","0","0","0","0","2.777868","2.777868","2.777868"
"9509","0.394343","0.394343","0.394343","0","0","0","0","0","0","0.399613","0.399613","0.399613"
"9510","0.404931","0.404931","0.404931","0","0","0","0","0","0","0.400404","0.400404","0.400404"
"9511","0.21513200000000002","0.21513200000000002","0.21513200000000002","0","0","0","0","0","0","0.20555600000000002","0.20555600000000002","0.20555600000000002"
"9512","0.132197","0.132197","0.132197","0","0","0","0","0","0","0.131889","0.131889","0.131889"
"9513","0.05953","0.05953","0.05953","0","0","0","0","0","0","0.057645","0.057645","0.057645"
"9514","0.306618","0.306618","0.306618","0","0","0","0","0","0","0.304027","0.304027","0.304027"
"9515","0.057741","0.057741","0.057741","0","0","0","0","0","0","0.057972","0.057972","0.057972"
"9516","6.62707","6.62707","6.62707","0","0","0","0","0","0","6.581187","6.581187","6.581187"
"9517","0.053475999999999996","0.053475999999999996","0.053475999999999996","0","0","0","0","0","0","0.054957","0.054957","0.054957"
"9518","0.693822","0.693822","0.693822","0","0","0","0","0","0","0.6958179999999999","0.6958179999999999","0.6958179999999999"
"9519","0.055145000000000007","0.055145000000000007","0.055145000000000007","0","0","0","0","0","0","0.058339","0.058339","0.058339"
"9520","0.811571","0.811571","0.811571","0","0","0","0","0","0","0.8325629999999999","0.8325629999999999","0.8325629999999999"
"9521","2.324232","2.324232","2.324232","0","0","0","0","0","0","2.574969","2.574969","2.574969"
"9522","0.396144","0.396144","0.396144","0","0","0","0","0","0","0.398501","0.398501","0.398501"
"9523","0.6215259999999999","0.6215259999999999","0.6215259999999999","0","0","0","0","0","0","0.663178","0.663178","0.663178"
"9524","0.057974","0.057974","0.057974","0","0","0","0","0","0","0.059135","0.059135","0.059135"
"9525","0.036484","0.036484","0.036484","0","0","0","0","0","0","0.047159999999999994","0.047159999999999994","0.047159999999999994"
"9526","0.057853","0.057853","0.057853","0","0","0","0","0","0","0.058724","0.058724","0.058724"
"9527","0.216639","0.216639","0.216639","0","0","0","0","0","0","0.21546700000000002","0.21546700000000002","0.21546700000000002"
"9528","0.071895","0.071895","0.071895","0","0","0","0","0","0","0.07028100000000001","0.07028100000000001","0.07028100000000001"
"9529","0.028931000000000002","0.028931000000000002","0.028931000000000002","0","0","0","0","0","0","0.027779","0.027779","0.027779"
"9530","0.10771299999999999","0.10771299999999999","0.10771299999999999","0","0","0","0","0","0","0.13722499999999999","0.13722499999999999","0.13722499999999999"
"9531","0.005357","0.005357","0.005357","0","0","0","0","0","0","0.005469","0.005469","0.005469"
"9532","0.109929","0.109929","0.109929","0","0","0","0","0","0","0.112018","0.112018","0.112018"
"9533","2.989464","2.989464","2.989464","0","0","0","0","0","0","2.850652","2.850652","2.850652"
"9534","0.019201","0.019201","0.019201","0","0","0","0","0","0","0.018733","0.018733","0.018733"
"9535","3.858194","3.858194","3.858194","0","0","0","0","0","0","3.84774","3.84774","3.84774"
"9536","0.42155000000000004","0.42155000000000004","0.42155000000000004","0","0","0","0","0","0","0.423931","0.423931","0.423931"
"9537","0.293949","0.293949","0.293949","0","0","0","0","0","0","0.27682999999999996","0.27682999999999996","0.27682999999999996"
"9538","0.11474200000000001","0.11474200000000001","0.11474200000000001","0","0","0","0","0","0","0.11305200000000001","0.11305200000000001","0.11305200000000001"
"9539","3.4642269999999997","3.4642269999999997","3.4642269999999997","0","0","0","0","0","0","3.250152","3.250152","3.250152"
"9540","1.1529749999999999","1.1529749999999999","1.1529749999999999","0","0","0","0","0","0","1.070817","1.070817","1.070817"
"9541","0.329978","0.329978","0.329978","0","0","0","0","0","0","0.31965699999999997","0.31965699999999997","0.31965699999999997"
"9542","0.110812","0.110812","0.110812","0","0","0","0","0","0","0.10677800000000001","0.10677800000000001","0.10677800000000001"
"9543","0.208661","0.208661","0.208661","0","0","0","0","0","0","0.213735","0.213735","0.213735"
"9544","0.010944","0.010944","0.010944","0","0","0","0","0","0","0.010909","0.010909","0.010909"
"9545","0.16584000000000002","0.16584000000000002","0.16584000000000002","0","0","0","0","0","0","0.169388","0.169388","0.169388"
"9546","1.83281","1.83281","1.83281","0","0","0","0","0","0","1.8452","1.8452","1.8452"
"9547","0.11172","0.11172","0.11172","0","0","0","0","0","0","0.113329","0.113329","0.113329"
"9548","0.428363","0.428363","0.428363","0","0","0","0","0","0","0.42056400000000005","0.42056400000000005","0.42056400000000005"
"9549","0.248389","0.248389","0.248389","0","0","0","0","0","0","0.249312","0.249312","0.249312"
"9550","0.42483800000000005","0.42483800000000005","0.42483800000000005","0","0","0","0","0","0","0.432382","0.432382","0.432382"
"9551","2.7473710000000002","2.7473710000000002","2.7473710000000002","0","0","0","0","0","0","2.658574","2.658574","2.658574"
"9552","0.14738800000000002","0.14738800000000002","0.14738800000000002","0","0","0","0","0","0","0.14709","0.14709","0.14709"
"9553","0.320788","0.320788","0.320788","0","0","0","0","0","0","0.32578500000000005","0.32578500000000005","0.32578500000000005"
"9554","0.558517","0.558517","0.558517","0","0","0","0","0","0","0.5158550000000001","0.5158550000000001","0.5158550000000001"
"9555","0.511555","0.511555","0.511555","0","0","0","0","0","0","0.589915","0.589915","0.589915"
"9556","0.10574800000000001","0.10574800000000001","0.10574800000000001","0","0","0","0","0","0","0.106977","0.106977","0.106977"
